gem_name,ortsteil,landuse,triptime,size
Eisenbach (Hochschwarzwald),Oberbränd,residential,40.0,1
Eisenbach (Hochschwarzwald),Oberbränd,residential,120.0,168
Eisenbach (Hochschwarzwald),Oberbränd,unbekannt,120.0,2
Eisenbach (Hochschwarzwald),Schollach,farmyard,120.0,45
Eisenbach (Hochschwarzwald),Schollach,industrial,120.0,2
Eisenbach (Hochschwarzwald),Schollach,meadow,120.0,1
Eisenbach (Hochschwarzwald),Schollach,residential,120.0,47
Eisenbach (Hochschwarzwald),Schollach,unbekannt,120.0,3
Eisenbach (Hochschwarzwald),kein Ortsteil,industrial,120.0,1
Eschbach,kein Ortsteil,cemetery,10.0,1
Eschbach,kein Ortsteil,commercial,120.0,1
Eschbach,kein Ortsteil,industrial,120.0,117
Eschbach,kein Ortsteil,recreation_ground,15.0,2
Eschbach,kein Ortsteil,recreation_ground,20.0,1
Eschbach,kein Ortsteil,residential,5.0,25
Eschbach,kein Ortsteil,residential,10.0,186
Eschbach,kein Ortsteil,residential,15.0,300
Eschbach,kein Ortsteil,residential,20.0,69
Eschbach,kein Ortsteil,residential,25.0,1
Eschbach,kein Ortsteil,residential,120.0,3
Feldberg (Schwarzwald),Altglashütten,cemetery,5.0,1
Feldberg (Schwarzwald),Altglashütten,cemetery,10.0,1
Feldberg (Schwarzwald),Altglashütten,farmyard,40.0,2
Feldberg (Schwarzwald),Altglashütten,industrial,15.0,2
Feldberg (Schwarzwald),Altglashütten,meadow,40.0,1
Feldberg (Schwarzwald),Altglashütten,meadow,120.0,1
Feldberg (Schwarzwald),Altglashütten,residential,5.0,25
Feldberg (Schwarzwald),Altglashütten,residential,10.0,51
Feldberg (Schwarzwald),Altglashütten,residential,15.0,80
Feldberg (Schwarzwald),Altglashütten,residential,20.0,25
Feldberg (Schwarzwald),Altglashütten,residential,25.0,1
Feldberg (Schwarzwald),Altglashütten,residential,30.0,10
Feldberg (Schwarzwald),Altglashütten,residential,40.0,15
Feldberg (Schwarzwald),Altglashütten,residential,120.0,42
Feldberg (Schwarzwald),Altglashütten,unbekannt,20.0,2
Feldberg (Schwarzwald),Altglashütten,unbekannt,30.0,1
Feldberg (Schwarzwald),Altglashütten,unbekannt,120.0,1
Feldberg (Schwarzwald),Falkau,meadow,25.0,1
Feldberg (Schwarzwald),Falkau,residential,10.0,1
Feldberg (Schwarzwald),Falkau,residential,15.0,10
Feldberg (Schwarzwald),Falkau,residential,20.0,14
Feldberg (Schwarzwald),Falkau,residential,25.0,42
Feldberg (Schwarzwald),Falkau,residential,30.0,18
Feldberg (Schwarzwald),Falkau,residential,40.0,98
Feldberg (Schwarzwald),Falkau,residential,120.0,198
Feldberg (Schwarzwald),Falkau,unbekannt,40.0,2
Feldberg (Schwarzwald),Falkau,unbekannt,120.0,4
Feldberg (Schwarzwald),Feldberg (Ort),farmyard,120.0,9
Feldberg (Schwarzwald),Feldberg (Ort),forest,120.0,3
Feldberg (Schwarzwald),Feldberg (Ort),grass,120.0,1
Feldberg (Schwarzwald),Feldberg (Ort),industrial,120.0,1
Feldberg (Schwarzwald),Feldberg (Ort),meadow,120.0,13
Feldberg (Schwarzwald),Feldberg (Ort),railway,120.0,1
Feldberg (Schwarzwald),Feldberg (Ort),residential,120.0,142
Feldberg (Schwarzwald),Feldberg (Ort),retail,40.0,1
Feldberg (Schwarzwald),Feldberg (Ort),retail,120.0,5
Feldberg (Schwarzwald),Feldberg (Ort),unbekannt,120.0,11
Feldberg (Schwarzwald),Feldberg (Ort),winter_sports,120.0,54
Feldberg (Schwarzwald),kein Ortsteil,residential,15.0,1
Friedenweiler,Friedenweiler (Kernort),farmyard,120.0,3
Friedenweiler,Friedenweiler (Kernort),forest,120.0,3
Friedenweiler,Friedenweiler (Kernort),meadow,120.0,1
Friedenweiler,Friedenweiler (Kernort),residential,120.0,176
Friedenweiler,Friedenweiler (Kernort),unbekannt,120.0,5
Friedenweiler,Rötenbach,cemetery,15.0,1
Friedenweiler,Rötenbach,commercial,40.0,1
Friedenweiler,Rötenbach,farmland,10.0,1
Friedenweiler,Rötenbach,farmland,15.0,1
Friedenweiler,Rötenbach,farmyard,25.0,5
Friedenweiler,Rötenbach,industrial,20.0,1
Friedenweiler,Rötenbach,industrial,30.0,1
Friedenweiler,Rötenbach,meadow,10.0,1
Friedenweiler,Rötenbach,railway,15.0,1
Friedenweiler,Rötenbach,residential,5.0,34
Friedenweiler,Rötenbach,residential,10.0,150
Friedenweiler,Rötenbach,residential,15.0,208
Friedenweiler,Rötenbach,residential,20.0,8
Friedenweiler,Rötenbach,residential,25.0,3
Friedenweiler,Rötenbach,unbekannt,20.0,1
Glottertal,Föhrental,farmyard,40.0,4
Glottertal,Föhrental,farmyard,120.0,25
Glottertal,Föhrental,forest,120.0,1
Glottertal,Föhrental,industrial,40.0,20
Glottertal,Föhrental,industrial,120.0,3
Glottertal,Föhrental,meadow,120.0,2
Glottertal,Föhrental,orchard,120.0,1
Glottertal,Föhrental,residential,20.0,6
Glottertal,Föhrental,residential,25.0,10
Glottertal,Föhrental,residential,30.0,8
Glottertal,Föhrental,residential,40.0,2
Glottertal,Föhrental,residential,120.0,18
Glottertal,Oberglottertal,brownfield,120.0,1
Glottertal,Oberglottertal,farmyard,40.0,4
Glottertal,Oberglottertal,farmyard,120.0,35
Glottertal,Oberglottertal,forest,120.0,2
Glottertal,Oberglottertal,meadow,120.0,1
Glottertal,Oberglottertal,residential,25.0,7
Glottertal,Oberglottertal,residential,30.0,11
Glottertal,Oberglottertal,residential,40.0,59
Glottertal,Oberglottertal,residential,120.0,50
Glottertal,Oberglottertal,unbekannt,40.0,2
Glottertal,Oberglottertal,unbekannt,120.0,6
Glottertal,Ohrensbach,farmyard,10.0,1
Glottertal,Ohrensbach,farmyard,15.0,1
Glottertal,Ohrensbach,farmyard,20.0,3
Glottertal,Ohrensbach,farmyard,30.0,2
Glottertal,Ohrensbach,farmyard,120.0,2
Glottertal,Ohrensbach,forest,40.0,1
Glottertal,Ohrensbach,residential,5.0,10
Glottertal,Ohrensbach,residential,10.0,37
Glottertal,Ohrensbach,residential,15.0,47
Glottertal,Ohrensbach,residential,20.0,43
Glottertal,Ohrensbach,residential,25.0,71
Glottertal,Ohrensbach,residential,30.0,18
Glottertal,Ohrensbach,residential,40.0,1
Glottertal,Ohrensbach,residential,120.0,2
Glottertal,Unterglottertal,farmyard,15.0,1
Glottertal,Unterglottertal,farmyard,30.0,1
Glottertal,Unterglottertal,farmyard,40.0,2
Glottertal,Unterglottertal,meadow,20.0,2
Glottertal,Unterglottertal,meadow,30.0,1
Glottertal,Unterglottertal,recreation_ground,10.0,1
Glottertal,Unterglottertal,recreation_ground,15.0,1
Glottertal,Unterglottertal,residential,5.0,30
Glottertal,Unterglottertal,residential,10.0,48
Glottertal,Unterglottertal,residential,15.0,36
Glottertal,Unterglottertal,residential,20.0,65
Glottertal,Unterglottertal,residential,25.0,75
Glottertal,Unterglottertal,residential,30.0,23
Glottertal,Unterglottertal,residential,40.0,5
Glottertal,Unterglottertal,residential,120.0,3
Glottertal,Unterglottertal,retail,10.0,3
Glottertal,Unterglottertal,unbekannt,5.0,2
Glottertal,Unterglottertal,vineyard,10.0,1
Glottertal,kein Ortsteil,recreation_ground,30.0,1
Glottertal,kein Ortsteil,residential,25.0,2
Glottertal,kein Ortsteil,residential,30.0,1
Gottenheim,kein Ortsteil,allotments,120.0,1
Gottenheim,kein Ortsteil,commercial,10.0,3
Gottenheim,kein Ortsteil,farmyard,40.0,5
Gottenheim,kein Ortsteil,farmyard,120.0,3
Gottenheim,kein Ortsteil,industrial,20.0,7
Gottenheim,kein Ortsteil,industrial,25.0,33
Gottenheim,kein Ortsteil,industrial,30.0,5
Gottenheim,kein Ortsteil,industrial,40.0,1
Gottenheim,kein Ortsteil,railway,10.0,3
Gottenheim,kein Ortsteil,recreation_ground,30.0,1
Gottenheim,kein Ortsteil,residential,5.0,55
Gottenheim,kein Ortsteil,residential,10.0,217
Gottenheim,kein Ortsteil,residential,15.0,219
Gottenheim,kein Ortsteil,residential,20.0,89
Gottenheim,kein Ortsteil,residential,25.0,109
Gottenheim,kein Ortsteil,residential,30.0,63
Gottenheim,kein Ortsteil,unbekannt,15.0,1
Gundelfingen,Gundelfingen,allotments,120.0,1
Gundelfingen,Gundelfingen,cemetery,40.0,2
Gundelfingen,Gundelfingen,commercial,10.0,26
Gundelfingen,Gundelfingen,commercial,15.0,65
Gundelfingen,Gundelfingen,commercial,20.0,15
Gundelfingen,Gundelfingen,commercial,25.0,7
Gundelfingen,Gundelfingen,commercial,40.0,1
Gundelfingen,Gundelfingen,construction,30.0,2
Gundelfingen,Gundelfingen,farmyard,40.0,4
Gundelfingen,Gundelfingen,farmyard,120.0,6
Gundelfingen,Gundelfingen,greenhouse_horticulture,20.0,2
Gundelfingen,Gundelfingen,greenhouse_horticulture,40.0,2
Gundelfingen,Gundelfingen,industrial,30.0,1
Gundelfingen,Gundelfingen,meadow,25.0,1
Gundelfingen,Gundelfingen,meadow,120.0,1
Gundelfingen,Gundelfingen,recreation_ground,25.0,2
Gundelfingen,Gundelfingen,recreation_ground,30.0,2
Gundelfingen,Gundelfingen,residential,5.0,113
Gundelfingen,Gundelfingen,residential,10.0,391
Gundelfingen,Gundelfingen,residential,15.0,423
Gundelfingen,Gundelfingen,residential,20.0,465
Gundelfingen,Gundelfingen,residential,25.0,241
Gundelfingen,Gundelfingen,residential,30.0,228
Gundelfingen,Gundelfingen,residential,40.0,80
Gundelfingen,Gundelfingen,residential,120.0,3
Gundelfingen,Wildtal,farmyard,120.0,14
Gundelfingen,Wildtal,forest,120.0,1
Gundelfingen,Wildtal,meadow,120.0,1
Gundelfingen,Wildtal,residential,30.0,79
Gundelfingen,Wildtal,residential,40.0,239
Gundelfingen,Wildtal,residential,120.0,28
Gundelfingen,Wildtal,unbekannt,120.0,1
Hartheim am Rhein,Bremgarten,farmyard,40.0,3
Hartheim am Rhein,Bremgarten,farmyard,120.0,7
Hartheim am Rhein,Bremgarten,grass,120.0,1
Hartheim am Rhein,Bremgarten,industrial,120.0,38
Hartheim am Rhein,Bremgarten,residential,40.0,66
Hartheim am Rhein,Bremgarten,residential,120.0,218
Hartheim am Rhein,Bremgarten,unbekannt,40.0,1
Hartheim am Rhein,Bremgarten,unbekannt,120.0,5
Hartheim am Rhein,Feldkirch,farmyard,30.0,2
Hartheim am Rhein,Feldkirch,farmyard,120.0,1
Hartheim am Rhein,Feldkirch,industrial,40.0,12
Hartheim am Rhein,Feldkirch,industrial,120.0,13
Hartheim am Rhein,Feldkirch,recreation_ground,120.0,1
Hartheim am Rhein,Feldkirch,residential,25.0,1
Hartheim am Rhein,Feldkirch,residential,30.0,20
Hartheim am Rhein,Feldkirch,residential,40.0,157
Hartheim am Rhein,Hartheim (Kernort),cemetery,15.0,1
Hartheim am Rhein,Hartheim (Kernort),farmyard,30.0,1
Hartheim am Rhein,Hartheim (Kernort),farmyard,40.0,4
Hartheim am Rhein,Hartheim (Kernort),farmyard,120.0,2
Hartheim am Rhein,Hartheim (Kernort),forest,120.0,1
Hartheim am Rhein,Hartheim (Kernort),industrial,15.0,27
Hartheim am Rhein,Hartheim (Kernort),industrial,20.0,39
Hartheim am Rhein,Hartheim (Kernort),industrial,25.0,4
Hartheim am Rhein,Hartheim (Kernort),industrial,40.0,2
Hartheim am Rhein,Hartheim (Kernort),meadow,20.0,1
Hartheim am Rhein,Hartheim (Kernort),recreation_ground,20.0,1
Hartheim am Rhein,Hartheim (Kernort),residential,5.0,71
Hartheim am Rhein,Hartheim (Kernort),residential,10.0,175
Hartheim am Rhein,Hartheim (Kernort),residential,15.0,208
Hartheim am Rhein,Hartheim (Kernort),residential,20.0,193
Hartheim am Rhein,Hartheim (Kernort),residential,25.0,75
Hartheim am Rhein,Hartheim (Kernort),unbekannt,5.0,2
Hartheim am Rhein,Hartheim (Kernort),unbekannt,30.0,1
Heitersheim,Gallenweiler,cemetery,120.0,1
Heitersheim,Gallenweiler,residential,40.0,2
Heitersheim,Gallenweiler,residential,120.0,151
Heitersheim,Heitersheim (Kernstadt),cemetery,10.0,3
Heitersheim,Heitersheim (Kernstadt),commercial,120.0,1
Heitersheim,Heitersheim (Kernstadt),farmyard,15.0,3
Heitersheim,Heitersheim (Kernstadt),farmyard,20.0,5
Heitersheim,Heitersheim (Kernstadt),farmyard,25.0,2
Heitersheim,Heitersheim (Kernstadt),farmyard,120.0,2
Heitersheim,Heitersheim (Kernstadt),grass,40.0,1
Heitersheim,Heitersheim (Kernstadt),industrial,30.0,6
Heitersheim,Heitersheim (Kernstadt),industrial,40.0,73
Heitersheim,Heitersheim (Kernstadt),industrial,120.0,51
Heitersheim,Heitersheim (Kernstadt),landfill,120.0,1
Heitersheim,Heitersheim (Kernstadt),railway,40.0,2
Heitersheim,Heitersheim (Kernstadt),recreation_ground,20.0,1
Heitersheim,Heitersheim (Kernstadt),recreation_ground,25.0,2
Heitersheim,Heitersheim (Kernstadt),residential,5.0,40
Heitersheim,Heitersheim (Kernstadt),residential,10.0,186
Heitersheim,Heitersheim (Kernstadt),residential,15.0,366
Heitersheim,Heitersheim (Kernstadt),residential,20.0,283
Heitersheim,Heitersheim (Kernstadt),residential,25.0,163
Heitersheim,Heitersheim (Kernstadt),residential,30.0,148
Heitersheim,Heitersheim (Kernstadt),residential,40.0,191
Heitersheim,Heitersheim (Kernstadt),unbekannt,5.0,1
Heitersheim,Heitersheim (Kernstadt),unbekannt,10.0,2
Heitersheim,Heitersheim (Kernstadt),unbekannt,15.0,2
Heitersheim,Heitersheim (Kernstadt),unbekannt,20.0,1
Heitersheim,Heitersheim (Kernstadt),unbekannt,25.0,1
Heitersheim,Heitersheim (Kernstadt),unbekannt,30.0,1
Heuweiler,kein Ortsteil,farmyard,10.0,1
Heuweiler,kein Ortsteil,farmyard,25.0,3
Heuweiler,kein Ortsteil,farmyard,30.0,3
Heuweiler,kein Ortsteil,farmyard,40.0,2
Heuweiler,kein Ortsteil,farmyard,120.0,1
Heuweiler,kein Ortsteil,residential,5.0,36
Heuweiler,kein Ortsteil,residential,10.0,123
Heuweiler,kein Ortsteil,residential,15.0,58
Heuweiler,kein Ortsteil,residential,20.0,48
Heuweiler,kein Ortsteil,residential,25.0,23
Heuweiler,kein Ortsteil,residential,40.0,4
Heuweiler,kein Ortsteil,unbekannt,20.0,1
Hinterzarten,kein Ortsteil,cemetery,15.0,1
Hinterzarten,kein Ortsteil,farmyard,20.0,2
Hinterzarten,kein Ortsteil,farmyard,25.0,3
Hinterzarten,kein Ortsteil,farmyard,30.0,1
Hinterzarten,kein Ortsteil,farmyard,40.0,8
Hinterzarten,kein Ortsteil,farmyard,120.0,39
Hinterzarten,kein Ortsteil,forest,25.0,1
Hinterzarten,kein Ortsteil,forest,30.0,1
Hinterzarten,kein Ortsteil,forest,40.0,1
Hinterzarten,kein Ortsteil,forest,120.0,6
Hinterzarten,kein Ortsteil,grass,120.0,1
Hinterzarten,kein Ortsteil,industrial,10.0,2
Hinterzarten,kein Ortsteil,industrial,15.0,6
Hinterzarten,kein Ortsteil,industrial,40.0,2
Hinterzarten,kein Ortsteil,industrial,120.0,1
Hinterzarten,kein Ortsteil,meadow,25.0,1
Hinterzarten,kein Ortsteil,meadow,40.0,1
Hinterzarten,kein Ortsteil,meadow,120.0,29
Hinterzarten,kein Ortsteil,recreation_ground,30.0,1
Hinterzarten,kein Ortsteil,residential,5.0,58
Hinterzarten,kein Ortsteil,residential,10.0,71
Hinterzarten,kein Ortsteil,residential,15.0,147
Hinterzarten,kein Ortsteil,residential,20.0,144
Hinterzarten,kein Ortsteil,residential,25.0,73
Hinterzarten,kein Ortsteil,residential,30.0,61
Hinterzarten,kein Ortsteil,residential,40.0,21
Hinterzarten,kein Ortsteil,residential,120.0,75
Hinterzarten,kein Ortsteil,unbekannt,5.0,1
Hinterzarten,kein Ortsteil,unbekannt,15.0,1
Hinterzarten,kein Ortsteil,unbekannt,20.0,3
Hinterzarten,kein Ortsteil,unbekannt,25.0,8
Hinterzarten,kein Ortsteil,unbekannt,30.0,4
Hinterzarten,kein Ortsteil,unbekannt,120.0,13
Horben,kein Ortsteil,commercial,25.0,3
Horben,kein Ortsteil,construction,40.0,1
Horben,kein Ortsteil,farmyard,10.0,5
Horben,kein Ortsteil,farmyard,20.0,5
Horben,kein Ortsteil,farmyard,25.0,3
Horben,kein Ortsteil,farmyard,30.0,5
Horben,kein Ortsteil,farmyard,40.0,16
Horben,kein Ortsteil,farmyard,120.0,30
Horben,kein Ortsteil,industrial,20.0,1
Horben,kein Ortsteil,meadow,30.0,1
Horben,kein Ortsteil,meadow,120.0,3
Horben,kein Ortsteil,residential,5.0,71
Horben,kein Ortsteil,residential,10.0,77
Horben,kein Ortsteil,residential,15.0,11
Horben,kein Ortsteil,residential,20.0,18
Horben,kein Ortsteil,residential,25.0,49
Horben,kein Ortsteil,residential,30.0,38
Horben,kein Ortsteil,residential,40.0,16
Horben,kein Ortsteil,residential,120.0,3
Ihringen,Ihringen (Kernort),commercial,15.0,2
Ihringen,Ihringen (Kernort),commercial,20.0,2
Ihringen,Ihringen (Kernort),commercial,25.0,16
Ihringen,Ihringen (Kernort),commercial,30.0,25
Ihringen,Ihringen (Kernort),commercial,40.0,5
Ihringen,Ihringen (Kernort),farmyard,20.0,1
Ihringen,Ihringen (Kernort),farmyard,25.0,4
Ihringen,Ihringen (Kernort),farmyard,30.0,4
Ihringen,Ihringen (Kernort),farmyard,40.0,11
Ihringen,Ihringen (Kernort),farmyard,120.0,10
Ihringen,Ihringen (Kernort),recreation_ground,120.0,1
Ihringen,Ihringen (Kernort),residential,5.0,117
Ihringen,Ihringen (Kernort),residential,10.0,483
Ihringen,Ihringen (Kernort),residential,15.0,439
Ihringen,Ihringen (Kernort),residential,20.0,235
Ihringen,Ihringen (Kernort),residential,25.0,63
Ihringen,Ihringen (Kernort),residential,30.0,1
Ihringen,Ihringen (Kernort),residential,40.0,1
Ihringen,Ihringen (Kernort),residential,120.0,17
Ihringen,Ihringen (Kernort),unbekannt,5.0,5
Ihringen,Ihringen (Kernort),unbekannt,20.0,1
Ihringen,Ihringen (Kernort),unbekannt,40.0,1
Ihringen,Ihringen (Kernort),unbekannt,120.0,3
Ihringen,Wasenweiler,farmland,120.0,1
Ihringen,Wasenweiler,farmyard,20.0,2
Ihringen,Wasenweiler,industrial,15.0,1
Ihringen,Wasenweiler,industrial,20.0,11
Ihringen,Wasenweiler,industrial,25.0,10
Ihringen,Wasenweiler,orchard,30.0,1
Ihringen,Wasenweiler,residential,5.0,76
Ihringen,Wasenweiler,residential,10.0,160
Ihringen,Wasenweiler,residential,15.0,50
Ihringen,Wasenweiler,residential,20.0,16
Ihringen,Wasenweiler,residential,25.0,1
Ihringen,Wasenweiler,unbekannt,15.0,1
Ihringen,Wasenweiler,unbekannt,20.0,1
Ihringen,Wasenweiler,unbekannt,25.0,1
Kirchzarten,Burg,farmland,25.0,1
Kirchzarten,Burg,farmyard,10.0,1
Kirchzarten,Burg,farmyard,15.0,1
Kirchzarten,Burg,farmyard,20.0,1
Kirchzarten,Burg,farmyard,25.0,1
Kirchzarten,Burg,farmyard,40.0,4
Kirchzarten,Burg,forest,120.0,1
Kirchzarten,Burg,meadow,40.0,1
Kirchzarten,Burg,meadow,120.0,1
Kirchzarten,Burg,railway,15.0,1
Kirchzarten,Burg,residential,5.0,11
Kirchzarten,Burg,residential,10.0,161
Kirchzarten,Burg,residential,15.0,274
Kirchzarten,Burg,residential,20.0,81
Kirchzarten,Burg,residential,25.0,3
Kirchzarten,Burg,residential,30.0,55
Kirchzarten,Burg,residential,40.0,143
Kirchzarten,Burg,residential,120.0,7
Kirchzarten,Burg,unbekannt,15.0,1
Kirchzarten,Kirchzarten (Kernort),cemetery,25.0,1
Kirchzarten,Kirchzarten (Kernort),farmyard,25.0,1
Kirchzarten,Kirchzarten (Kernort),farmyard,30.0,1
Kirchzarten,Kirchzarten (Kernort),farmyard,40.0,18
Kirchzarten,Kirchzarten (Kernort),farmyard,120.0,42
Kirchzarten,Kirchzarten (Kernort),forest,120.0,1
Kirchzarten,Kirchzarten (Kernort),grass,10.0,1
Kirchzarten,Kirchzarten (Kernort),grass,40.0,1
Kirchzarten,Kirchzarten (Kernort),industrial,10.0,2
Kirchzarten,Kirchzarten (Kernort),industrial,15.0,35
Kirchzarten,Kirchzarten (Kernort),industrial,20.0,60
Kirchzarten,Kirchzarten (Kernort),industrial,25.0,1
Kirchzarten,Kirchzarten (Kernort),meadow,40.0,2
Kirchzarten,Kirchzarten (Kernort),meadow,120.0,1
Kirchzarten,Kirchzarten (Kernort),railway,15.0,4
Kirchzarten,Kirchzarten (Kernort),recreation_ground,15.0,7
Kirchzarten,Kirchzarten (Kernort),recreation_ground,20.0,1
Kirchzarten,Kirchzarten (Kernort),recreation_ground,25.0,2
Kirchzarten,Kirchzarten (Kernort),recreation_ground,40.0,1
Kirchzarten,Kirchzarten (Kernort),residential,5.0,119
Kirchzarten,Kirchzarten (Kernort),residential,10.0,391
Kirchzarten,Kirchzarten (Kernort),residential,15.0,422
Kirchzarten,Kirchzarten (Kernort),residential,20.0,197
Kirchzarten,Kirchzarten (Kernort),residential,25.0,28
Kirchzarten,Kirchzarten (Kernort),residential,30.0,6
Kirchzarten,Kirchzarten (Kernort),residential,40.0,13
Kirchzarten,Kirchzarten (Kernort),residential,120.0,136
Kirchzarten,Kirchzarten (Kernort),unbekannt,15.0,3
Kirchzarten,Kirchzarten (Kernort),unbekannt,20.0,1
Kirchzarten,Kirchzarten (Kernort),unbekannt,25.0,1
Kirchzarten,Zarten,construction,40.0,1
Kirchzarten,Zarten,farmyard,40.0,1
Kirchzarten,Zarten,farmyard,120.0,1
Kirchzarten,Zarten,forest,40.0,1
Kirchzarten,Zarten,industrial,20.0,11
Kirchzarten,Zarten,industrial,25.0,8
Kirchzarten,Zarten,industrial,30.0,2
Kirchzarten,Zarten,meadow,40.0,1
Kirchzarten,Zarten,residential,30.0,21
Kirchzarten,Zarten,residential,40.0,244
Kirchzarten,Zarten,residential,120.0,38
Kirchzarten,Zarten,unbekannt,120.0,1
Lenzkirch,Kappel,commercial,15.0,2
Lenzkirch,Kappel,farmyard,15.0,1
Lenzkirch,Kappel,farmyard,30.0,2
Lenzkirch,Kappel,forest,25.0,1
Lenzkirch,Kappel,industrial,5.0,1
Lenzkirch,Kappel,industrial,20.0,1
Lenzkirch,Kappel,meadow,10.0,1
Lenzkirch,Kappel,meadow,20.0,1
Lenzkirch,Kappel,meadow,40.0,1
Lenzkirch,Kappel,recreation_ground,25.0,1
Lenzkirch,Kappel,residential,5.0,42
Lenzkirch,Kappel,residential,10.0,78
Lenzkirch,Kappel,residential,15.0,40
Lenzkirch,Kappel,residential,20.0,65
Lenzkirch,Kappel,residential,25.0,11
Lenzkirch,Kappel,residential,30.0,2
Lenzkirch,Kappel,residential,40.0,1
Lenzkirch,Kappel,residential,120.0,2
Lenzkirch,Kappel,unbekannt,10.0,1
Lenzkirch,Kappel,unbekannt,15.0,1
Lenzkirch,Kappel,unbekannt,20.0,2
Lenzkirch,Kappel,unbekannt,25.0,1
Lenzkirch,Kappel,unbekannt,30.0,1
Lenzkirch,Kappel,unbekannt,120.0,1
Lenzkirch,Lenzkirch (Kernort),cemetery,15.0,1
Lenzkirch,Lenzkirch (Kernort),commercial,120.0,1
Lenzkirch,Lenzkirch (Kernort),farmyard,20.0,2
Lenzkirch,Lenzkirch (Kernort),farmyard,25.0,1
Lenzkirch,Lenzkirch (Kernort),farmyard,30.0,1
Lenzkirch,Lenzkirch (Kernort),farmyard,120.0,4
Lenzkirch,Lenzkirch (Kernort),forest,30.0,1
Lenzkirch,Lenzkirch (Kernort),forest,120.0,1
Lenzkirch,Lenzkirch (Kernort),industrial,10.0,1
Lenzkirch,Lenzkirch (Kernort),industrial,15.0,11
Lenzkirch,Lenzkirch (Kernort),industrial,20.0,11
Lenzkirch,Lenzkirch (Kernort),industrial,25.0,7
Lenzkirch,Lenzkirch (Kernort),industrial,30.0,2
Lenzkirch,Lenzkirch (Kernort),industrial,40.0,1
Lenzkirch,Lenzkirch (Kernort),industrial,120.0,1
Lenzkirch,Lenzkirch (Kernort),meadow,30.0,2
Lenzkirch,Lenzkirch (Kernort),meadow,40.0,1
Lenzkirch,Lenzkirch (Kernort),meadow,120.0,1
Lenzkirch,Lenzkirch (Kernort),recreation_ground,15.0,1
Lenzkirch,Lenzkirch (Kernort),residential,5.0,46
Lenzkirch,Lenzkirch (Kernort),residential,10.0,153
Lenzkirch,Lenzkirch (Kernort),residential,15.0,167
Lenzkirch,Lenzkirch (Kernort),residential,20.0,93
Lenzkirch,Lenzkirch (Kernort),residential,25.0,63
Lenzkirch,Lenzkirch (Kernort),residential,30.0,56
Lenzkirch,Lenzkirch (Kernort),residential,40.0,73
Lenzkirch,Lenzkirch (Kernort),residential,120.0,172
Lenzkirch,Lenzkirch (Kernort),unbekannt,15.0,4
Lenzkirch,Lenzkirch (Kernort),unbekannt,25.0,2
Lenzkirch,Lenzkirch (Kernort),unbekannt,30.0,3
Lenzkirch,Lenzkirch (Kernort),unbekannt,40.0,3
Lenzkirch,Lenzkirch (Kernort),unbekannt,120.0,2
Lenzkirch,Raitenbuch,farmyard,120.0,13
Lenzkirch,Raitenbuch,forest,40.0,1
Lenzkirch,Raitenbuch,forest,120.0,1
Lenzkirch,Raitenbuch,residential,40.0,2
Lenzkirch,Raitenbuch,residential,120.0,55
Lenzkirch,Raitenbuch,unbekannt,120.0,1
Lenzkirch,Saig,cemetery,120.0,1
Lenzkirch,Saig,farmyard,120.0,16
Lenzkirch,Saig,forest,20.0,1
Lenzkirch,Saig,forest,120.0,3
Lenzkirch,Saig,industrial,30.0,1
Lenzkirch,Saig,industrial,120.0,2
Lenzkirch,Saig,meadow,120.0,7
Lenzkirch,Saig,residential,20.0,2
Lenzkirch,Saig,residential,25.0,8
Lenzkirch,Saig,residential,30.0,4
Lenzkirch,Saig,residential,40.0,17
Lenzkirch,Saig,residential,120.0,211
Lenzkirch,Saig,unbekannt,30.0,1
Lenzkirch,Saig,unbekannt,120.0,3
Löffingen,Bachheim,cemetery,10.0,1
Löffingen,Bachheim,farmland,15.0,3
Löffingen,Bachheim,farmyard,40.0,1
Löffingen,Bachheim,farmyard,120.0,1
Löffingen,Bachheim,forest,120.0,3
Löffingen,Bachheim,residential,5.0,65
Löffingen,Bachheim,residential,10.0,48
Löffingen,Bachheim,residential,15.0,22
Löffingen,Bachheim,residential,20.0,10
Löffingen,Bachheim,residential,40.0,1
Löffingen,Bachheim,residential,120.0,8
Löffingen,Bachheim,unbekannt,10.0,1
Löffingen,Dittishausen,farmland,120.0,1
Löffingen,Dittishausen,farmyard,120.0,6
Löffingen,Dittishausen,industrial,40.0,1
Löffingen,Dittishausen,meadow,120.0,1
Löffingen,Dittishausen,residential,120.0,329
Löffingen,Göschweiler,farmyard,10.0,1
Löffingen,Göschweiler,farmyard,15.0,1
Löffingen,Göschweiler,farmyard,40.0,9
Löffingen,Göschweiler,farmyard,120.0,1
Löffingen,Göschweiler,industrial,120.0,1
Löffingen,Göschweiler,residential,5.0,32
Löffingen,Göschweiler,residential,10.0,81
Löffingen,Göschweiler,residential,15.0,44
Löffingen,Göschweiler,residential,20.0,28
Löffingen,Göschweiler,residential,120.0,2
Löffingen,Göschweiler,unbekannt,5.0,1
Löffingen,Göschweiler,unbekannt,20.0,9
Löffingen,Göschweiler,unbekannt,25.0,1
Löffingen,Löffingen (Kernstadt),cemetery,15.0,1
Löffingen,Löffingen (Kernstadt),commercial,20.0,1
Löffingen,Löffingen (Kernstadt),commercial,40.0,1
